,url,title,original_title,year,country,genre,plot,Ιστορική,Οικογενειακή,Παρωδία,Γουέστερν,Μεταφυσικό Θρίλερ,Κωμωδία,Τρόμου,Ντοκιουντράμα,Έπος,Καταστροφής,Επιστημονικής Φαντασίας,Σάτιρα,Αθλητική,Κατασκοπική,Ντοκιμαντέρ,Δραμεντί,Περιπέτεια,Δραματική,Θρίλερ,Δράσης,Πολιτικό Θρίλερ,Τέρατα,Σινεφίλ,Μυστηρίου,Κινούμενα Σχέδια,Βιογραφία,Πολεμική,Νεανική,Νουάρ,Tηλεταινία,Ερωτική,Θρησκευτική,Υπερήρωες,Γκανγκστερική,Αστυνομική,Εποχής,Μαύρη Κωμωδία,Δραματικό Θρίλερ,Ταινία Δρόμου,Μιούζικαλ,Μουσική,Πολεμικό Δράμα,Πολεμικών Τεχνών,Αισθηματική,Πολιτική,Φαντασίας,Κομεντί,Χορευτική
10,https://www.filmy.gr/movies-database/a-christmas-carol-2009/,Χριστουγεννιάτικη Ιστορία,A Christmas Carol,2009,ΗΠΑ,"Δραμεντί,Κινούμενα Σχέδια,Οικογενειακή,Φαντασίας","Ο Εμπενίζερ Σκρουτζ ξεκινά την παραμονή των Χριστουγέννων με τη συνηθισμένη του μιζέρια και μισανθρωπία, βάζοντας τις φωνές στον πιστό βοηθό του και τον χαρωπό ανιψιό του. Αλλά όταν τα πνεύματα των Χριστουγέννων, το Παρελθόν, το Παρόν και το Μέλλον, τον οδηγούν σ’ ένα αποκαλυπτικό ταξίδι και τον φέρνουν αντιμέτωπο με αλήθειες που διστάζει να παραδεχτεί, ο γερο-Σκρουτζ πρέπει ν’ ανοίξει όχι μόνο τα μάτια, αλλά και την καρδιά του και να εξιλεωθεί για τα χρόνια των κακών προθέσεων πριν είναι πολύ αργά.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,https://www.filmy.gr/movies-database/family-romance-llc/,Οικογενειακή Ευτυχία Α.Ε.,"Family Romance, LLC",2019,Γερμανία,"Δραματική,Ντοκιουντράμα,Σινεφίλ","Η εταιρεία «Οικογενειακή Ευτυχία Α.Ε.» μισθώνει ηθοποιούς που υποδύονται και αναπληρώνουν συγγενείς, φίλους ή αγαπημένα πρόσωπα για λογαριασμό των πελατών της, ώστε να εξασφαλίζεται αυτό ακριβώς που δηλώνει η επωνυμία της: η οικογενειακή ευτυχία. Οι υπάλληλοι της εταιρείας συμπαρίστανται στους πελάτες αναλαμβάνοντας ρόλους σε πάρτι, γάμους, κηδείες ακόμη και σε ιδιαίτερα προσωπικές στιγμές.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,https://www.filmy.gr/movies-database/star-trek-2009/,Star Trek,Star Trek,2009,ΗΠΑ,"Δράσης,Επιστημονικής Φαντασίας,Έπος,Περιπέτεια","Ο Κιρκ είναι ένας τολμηρός και ριψοκίνδυνος νέος που αναζητά σκοπό στη ζωή του. Ο Σποκ, που είναι κατά το ήμισυ γήινης καταγωγής, μεγαλώνει στον πλανήτη Βάλκαν και είναι ο πρώτος του είδους του που γίνεται δεκτός στην Ακαδημία Στάρφλιτ. Ο Κιρκ και ο Σποκ είναι ανάμεσα στους επίλεκτους που θα στελεχώσουν το πλήρωμα του πιο προηγμένου διαστημόπλοιου, του USS Εντερπράις. Πρώτος αντίπαλος, ένας Ρομουλιανός με πάθος για εκδίκηση.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,https://www.filmy.gr/movies-database/emma-1996/,Έμμα,Emma,1996,"ΗΠΑ,Μ. Βρετανία","Αισθηματική,Δραμεντί,Εποχής,Κομεντί","Όμορφη, έξυπνη και πλούσια, η Έμμα Γούντχαουζ είναι απόλυτα ευχαριστημένη από τον εαυτό της και τη ζωή της. Δεν βλέπει κανέναν λόγο να ερωτευτεί και να παντρευτεί -ωστόσο τρελαίνεται να κάνει προξενιά για τους άλλους. Παρά τις συμβουλές του καλού της φίλου, του κυρίου Νάιτλι, δεν εννοεί να σταματήσει, και τώρα έχει βάλει σκοπό να βρει το ιδανικό ταίρι για τη φίλη της, τη Χάριετ. Τα πράγματα, όμως, δεν πηγαίνουν όπως τα σχεδιάζει. Έτσι αρχίζει ένα ατέλειωτο γαϊτανάκι ερώτων, παρεξηγήσεων και αναπάντεχων εξελίξεων. Και καθώς η Έμμα προσπαθεί ακόμη να κανονίσει την ευτυχία των άλλων, της διαφεύγει το πιο σημαντικό απ’ όλα: κάπου δίπλα της υπάρχει μια αγάπη για την ίδια, αρκεί ν’ ανοίξει εγκαίρως τα μάτια της και να τη δει.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
16,https://www.filmy.gr/movies-database/halvai-5-0/,Χαλβάη 5-0,Χαλβάη 5-0,2020,Ελλάδα,"Κωμωδία,Παρωδία","Ένας βιομήχανος χαλβά βρίσκεται δολοφονημένος στην έπαυλή του. 5 ύποπτοι, 0 αποδεικτικά στοιχεία. Ίντριγκες, πάθη, μίση, δολοπλοκίες, και κάθε μέρα έρχονται στο φως νέα στοιχεία που περιπλέκουν την υπόθεση. Θα καταφέρει ο αστυνόμος Μπέκρας να βρει τον δολοφόνο;",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,https://www.filmy.gr/movies-database/george-harrison-living-in-the-material-world/,George Harrison: Living in the Material World,George Harrison: Living in the Material World,2011,ΗΠΑ,"Βιογραφία,Μουσική,Ντοκιμαντέρ","Η πορεία ενός από τους πιο ταλαντούχους κι επιτυχημένους κιθαρίστες και τραγουδοποιούς όλων των εποχών, του Τζορτζ Χάρισον, από τα πρώτα βήματά του στο Λίβερπουλ της Αγγλίας. Μια προσωποκεντρική ταινία με σπάνιες φωτογραφίες και βίντεο που δεν έχουν ξαναδημοσιευτεί, καθώς κι ανέκδοτα τραγούδια του πρώην Σκαθαριού. Το χρονικό της ζωής του ως μέλος των Beatles, η μετέπειτα σόλο επιτυχία του και η μεγαλύτερη αναζήτηση της ζωής του, η προσπάθεια να συμβιβάσει τον υλικό κόσμο με τον πνευματικό.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,https://www.filmy.gr/movies-database/310-to-yuma-2007/,Το Τελευταίο Τρένο για τη Γιούμα,3:10 to Yuma,2007,ΗΠΑ,"Γουέστερν,Δράσης,Εποχής","Ο Μπεν Γουέιντ, αρχηγός μιας συμμορίας παρανόμων, συλλαμβάνεται σε μια μικρή πόλη και πρέπει να μεταφερθεί στη Γιούτα για να δικαστεί. Η συμμορία του όμως είναι αποφασισμένη να τον απελευθερώσει, και πρέπει να βρεθεί ένας τρόπος για να φτάσει στο δικαστήριο πριν ανακαλύψουν τα ίχνη του. Ένας απλός χωρικός, ο Νταν Έβανς, αναλαμβάνει τη δύσκολη αυτή αποστολή έναντι χρημάτων, και τον κρύβει σε ένα κοντινό ξενοδοχείο μέχρι να έρθει το τρένο για τη Γιούτα. Στο σύντομο αυτό διάστημα, θα αναπτύξουν μια έντονη σχέση που θα τους μάθει πολλές άγνωστες πτυχές του χαρακτήρα τους.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,https://www.filmy.gr/movies-database/j-accuse-2019/,Κατηγορώ…!,J'Accuse,2019,Γαλλία,"Βιογραφία,Δραματικό Θρίλερ,Εποχής,Ιστορική,Κατασκοπική","Ιανουάριος 1895, και ο λοχαγός Άλφρεντ Ντρέιφους, ένας νέος υποσχόμενος αξιωματικός του γαλλικού στρατού, καταδικάζεται ως γερμανός κατάσκοπος, με ποινή ισοβίων στο Νησί του Διαβόλου στον Ατλαντικό Ωκεανό. Ανάμεσα στους μάρτυρες του εξευτελισμού του είναι κι ο Ζορζ Πικάρ, που προβιβάζεται ως επικεφαλής της στρατιωτικής αντικατασκοπίας, η οποία κι ανέσυρε τα ενοχοποιητικά ίχνη του Ντρέιφους. Αλλά όταν ο Πικάρ ανακαλύπτει ότι απόρρητα μυστικά ακόμα διαβιβάζονται προς τους Γερμανούς, βρίσκεται εν μέσω ενός επικίνδυνου λαβύρινθου απάτης και διαφθοράς, που δεν απειλεί μονάχα την υπόληψη του, αλλά και την ίδια του τη ζωή.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,https://www.filmy.gr/movies-database/gangster-squad/,Οι Διώκτες του Εγκλήματος,Gangster Squad,2013,ΗΠΑ,"Αστυνομική,Γκανγκστερική,Δράσης,Εποχής,Θρίλερ,Νουάρ","Λος Άντζελες, 1949. Ο αδίστακτος μαφιόζος Μίκι Κοέν έχει πάρει τον έλεγχο της πόλης, αποκτώντας περιουσία από ναρκωτικά, όπλα, πορνεία και κάθε στοίχημα που παίζεται στα δυτικά του Σικάγο. Κι όλα αυτά, απολαμβάνοντας την προστασία όχι μόνο των πρωτοπαλίκαρών του, αλλά της αστυνομίας και των πολιτικών που κρατάει στο χέρι. Με τόση δύναμη, είναι εύκολο να τρομοκρατήσει ακόμα και τους πιο γενναίους αστυνομικούς της πιάτσας… εκτός ίσως από μια μικρή μυστική ομάδα της αστυνομίας του Λος Άντζελες, με επικεφαλής τον αστυνόμο Τζον Ο’Μάρα και τον Τζέρι Γούτερς, που θα ενώσουν τις δυνάμεις τους για να διαλύσουν τον κόσμο του Κοέν.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,https://www.filmy.gr/movies-database/scrooge-1970/,Χριστουγεννιάτικη Μπαλάντα,Scrooge,1970,Μ. Βρετανία,"Εποχής,Μιούζικαλ,Φαντασίας","Κατά τη βικτωριανή περίοδο στη Βρετανία, ζει ο Εμπενίζερ Σκρουτζ, ένας άνθρωπος που πέρασε τη ζωή του δουλεύοντας σκληρά, μαζεύοντας χρήματα τα οποία όμως ποτέ δεν τα μοιράστηκε γιατί μισεί τους ανθρώπους. Το βράδυ της παραμονής των Χριστουγέννων, τον επισκέπτεται το φάντασμα του συνεταίρου του που έχει πεθάνει εδώ και χρόνια, το οποίο τον προειδοποιεί ότι θα τον επισκεφτούν τρία πνεύματα, τα οποία θα του δώσουν την ευκαιρία να αλλάξει στάση ζωής πριν είναι πολύ αργά.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,https://www.filmy.gr/movies-database/robocop-1987/,Ρόμποκοπ: Ο Μπάτσος Ρομπότ,RoboCop,1987,ΗΠΑ,"Αστυνομική,Δράσης,Επιστημονικής Φαντασίας,Θρίλερ,Υπερήρωες","Η ανεξέλεγκτη εγκληματικότητα μαστίζει τη μητρόπολη του Ντιτρόιτ. Ο αστυνομικός Άλεξ Μέρφι παίρνει μετάθεση σε ένα από τα πιο σκληρά αστυνομικά τμήματα της πόλης, όπου μαζί με τη νέα του συνάδελφο Αν Λιούις ξεκινάει για την περιπολία. Κατά τη διάρκεια της καταδίωξης της συμμορίας του Κλάρενς Μπόντικερ, απομονώνεται και βασανίζεται από τους κακοποιούς, οι οποίοι τον αφήνουν ετοιμοθάνατο. Οι γιατροί αδυνατούν να τον κρατήσουν στη ζωή, αλλά τα μέρη του σώματός του χρησιμοποιούνται για την κατασκευή του Ρόμποκοπ, ενός σάιμποργκ αστυνομικού. Ο Ρόμποκοπ αναλαμβάνει υπηρεσία στο ίδιο αστυνομικό τμήμα και αρχίζει να καταπολεμά το έγκλημα ακολουθώντας τους δικούς του βασικούς κανόνες με τους οποίους έχει προγραμματιστεί – κανόνες που δεν αποκλείουν τη χρήση βίας. Το ξεκαθάρισμα αρχίζει ενώ σιγά σιγά παλιές μνήμες του Μέρφι έρχονται στην επιφάνεια, οδηγώντας τον Ρόμποκοπ να αναζητήσει τους δολοφόνους του.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,https://www.filmy.gr/movies-database/face-a-face-1966/,Πρόσωπο με Πρόσωπο,Πρόσωπο με Πρόσωπο,1966,Ελλάδα,"Αισθηματική,Δραματική,Ερωτική,Πολιτική","Ο πρόσκαιρος δεσμός ενός καθηγητή αγγλικών με την κόρη μιας οικογένειας πλουσίων, στην οποία κάνει φροντιστήριο για να παντρευτεί έναν άγγλο επιχειρηματία. Η μικροαστική πικρία του ήρωα και τα χαμένα του όνειρα τον κάνουν να θεωρεί σχεδόν υπεύθυνους τους εργοδότες του για τις προσωπικές του απογοητεύσεις, αλλά η ανάγκη προσαρμογής τον κάνει να δέχεται τις προσφορές τους. Στον ύπνο του τους ταυτίζει με τους Γερμανούς της Κατοχής.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24,https://www.filmy.gr/movies-database/national-lampoons-christmas-vacation/,Τα Χριστούγεννα του Τρελού Θηριοτροφείου,National Lampoon's Christmas Vacation,1989,ΗΠΑ,"Κωμωδία,Σάτιρα","Η οικογένεια Γκρίζγουολντ ονειρεύεται να περάσει όμορφα και παραδοσιακά τα Χριστούγεννα. Όμως τίποτα δεν γίνεται όπως το είχανε προγραμματίσει, και οι αναποδιές διαδέχονται η μια την άλλη. Τα πρώτα αρνητικά μηνύματα έρχονται με τα λαμπάκια, αλλά κι όταν καταφθάνουν οι συγγενείς η κατάσταση χειροτερεύει.",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,https://www.filmy.gr/movies-database/buena-vista-social-club/,Buena Vista Social Club,Buena Vista Social Club,1999,Γερμανία,"Μουσική,Ντοκιμαντέρ","Το μουσικό ντοκιμαντέρ του Wim Wendens έγινε με αφορμή τη δημιουργία ενός CD με τραγούδια από μια ομάδα επίλεκτων τραγουδιστών της Κούβας, όπου ενώθηκαν μετά από πολλά χρόνια. Oι περισσότεροι ηλικιακά πλησιάζουν πλέον τα 80 με 90 τους χρόνια, δεν δίστασαν όμως να ανταποκριθούν στην πρόταση του Ry Cooder και να ξανατραγουδήσουν έπειτα από πολλά χρόνια εγκατάλειψης της μουσικής σκηνής.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
